,id,name,lat,lng
647,52a9ba15498e240449ac201a,yoree korean barbeque dining,14.547773528028046,121.04901936641131
648,5551f8d7498e1ec165626dd0,seoul spoon 'lite' korean kitchen,14.538120252520162,121.05271895956349
649,5868f3ad58c4d132e36d0848,jin joo korean grill,14.546269803701886,121.05381058000359
650,5c0bc3224a1cc0002c9e937c,da rae jung korean restaurant,14.549751,121.049038
651,5bf28f1ab6b04b002b693853,daraejung korean kitchen,14.549934,121.049149
652,513efec5e4b0ed4f11fba409,jang gae na korean,14.564907524496235,121.06069422972533
654,5bed56bf6f0aa2002cf1b68d,k-hub korean food,14.557993,121.0462
655,5cac470b780eee002cb0359d,daebak korean bbq,14.557858,121.04498
656,4f8fefc0e4b0814061bdd15b,sariwon 사리원 불고기,14.551167643674548,121.04916278121256
679,4d2eeca6ad3a8cfa969798bd,kbop,14.534413403836016,121.05174111213792
691,5c2ded8341b6c90025e78d49,samgyupsalamat,14.523873,121.012961
692,586e86e89c439d6222b66efe,678 korean snack house,14.522032,121.016785
693,5864964a876ade0a357d8a74,679 korean snack house,14.52198,121.016549
694,5c458f2d83e380002c14b035,queensam korean grill,14.525509242781093,121.01214453577994
698,5b95361873fe25002cd9880e,samgyupsalamat - better living parañaque,14.484936,121.0393
699,5b949d63b6b04b002c9a1736,samgyupsalamat,14.485003,121.039299
700,52d66d87498e5ec792af62c0,geum gaok korean restaurant,14.48342514038086,121.03761291503906
701,4e61bbe1ae60e9edf573aaa2,ka chi korean restaurant,14.481661075734298,121.01700506572537
702,521db6f7498ef862fd4272c4,anyung pinoy korean filipino fusion restaurant,14.46545124053955,121.01763153076172
703,5d6676de92ab45000851556a,romantic baboy bicutan,14.482645,121.03553
707,5c6fec25f1fdaf003945d035,samgyupsal atbp.,14.455036,121.014335
708,5e3d9573db0593000756a966,oh! samgyupsal,14.455023,121.01481
709,5899db1845005e60a6b1b23b,samgyupsal house,14.455023015341595,121.01502624069819
710,5ca86bf4ad910e002c690f47,yes! samgyupsal,14.453902,121.017073
711,5a2f523b3b4e00231a905b5c,samgyupsalamat,14.45459079903826,121.01647983327811
712,5c1cec8075dcb7002ce80fbb,samgyupsalamat,14.44863,120.98448
713,5bc5bb2156c89f002ca361cf,korean restaurant,14.445193,120.992893
714,534fc024498e55f71a6a7237,shabu shabu korean grill and vietnam roll well-being buffet,14.456329345703125,121.00820922851562
715,4ef947066c25c411ecde0f1b,cham maru korean restaurant,14.456109104223374,121.00863832355773
716,59a2b41225fb7b0552a15d48,korean mega buffet restaurant,14.456787,121.007503
717,5099eb1ee4b0aed80393c28d,hana korean restaurant,14.455265169609989,121.0137682020222
718,4eb536bf9a52ad1e3ed49dd1,사랑채 korean restaurant,14.455125505793868,121.01428901812363
719,58c13ed89dc8d06581e7b7b8,namu korean restaurant and grill,14.455145678556505,121.01432470044469
720,5234891f11d24d5054510ca4,arisoo korean restaurant,14.455272,121.014292
